,market_segment,distribution_channel,is_repeated_guest,agent,company,customer_type,adr,Marketing_id
777,Online TA,TA/TO,0,240.0,,Transient,165.4,461
779,Offline TA/TO,TA/TO,0,196.0,,Transient,133.0,462
782,Direct,Direct,0,,,Transient,188.0,463
787,Online TA,TA/TO,0,240.0,,Transient,186.0,464
789,Online TA,TA/TO,0,241.0,,Transient,141.65,465
790,Online TA,TA/TO,0,147.0,,Transient,99.24,466
791,Online TA,TA/TO,0,241.0,,Transient,108.06,467
793,Online TA,TA/TO,0,242.0,,Transient,148.63,468
796,Corporate,Corporate,0,,270.0,Transient,114.0,469
799,Direct,Direct,0,,,Transient,250.33,470
800,Online TA,TA/TO,0,242.0,,Transient,146.67,471
801,Online TA,TA/TO,0,242.0,,Transient,154.0,472
803,Offline TA/TO,TA/TO,0,196.0,,Transient,280.74,473
809,Online TA,TA/TO,0,240.0,,Transient,137.8,474
811,Offline TA/TO,TA/TO,0,36.0,,Transient-Party,125.89,475
813,Direct,Direct,0,250.0,,Transient,126.71,476
820,Direct,Direct,0,,,Transient-Party,120.0,477
821,Online TA,TA/TO,0,240.0,,Transient,154.8,478
822,Online TA,TA/TO,0,240.0,,Transient-Party,192.0,479
828,Online TA,TA/TO,0,240.0,,Transient,219.5,480
829,Online TA,TA/TO,0,240.0,,Transient,192.5,481
831,Direct,Direct,0,,,Transient,111.92,482
835,Online TA,TA/TO,0,241.0,,Transient,112.0,483
836,Direct,Direct,0,2.0,,Transient,57.6,484
838,Online TA,TA/TO,0,240.0,,Transient,172.0,485
839,Online TA,TA/TO,0,105.0,,Transient,157.8,486
840,Online TA,TA/TO,0,240.0,,Transient,170.33,487
843,Offline TA/TO,TA/TO,0,175.0,,Transient-Party,118.06,488
845,Direct,Direct,0,,,Transient,154.0,489
846,Direct,Direct,0,,,Transient-Party,202.0,490
849,Direct,Direct,0,,,Transient-Party,252.0,491
851,Online TA,TA/TO,0,,,Transient,211.0,492
852,Online TA,TA/TO,0,240.0,,Transient,211.0,493
853,Direct,Direct,0,250.0,,Transient,237.0,494
854,Online TA,TA/TO,0,240.0,,Transient,188.29,495
856,Direct,Direct,0,250.0,,Transient,177.14,496
857,Online TA,TA/TO,0,240.0,,Transient,222.14,497
858,Online TA,TA/TO,0,241.0,,Transient,127.82,498
859,Online TA,TA/TO,0,240.0,,Transient,194.14,499
861,Online TA,TA/TO,0,241.0,,Transient,144.53,500
862,Direct,Direct,0,,,Transient,185.0,501
863,Offline TA/TO,TA/TO,0,149.0,,Transient,96.3,502
864,Online TA,TA/TO,0,240.0,,Transient,193.13,503
865,Online TA,TA/TO,0,240.0,,Transient,210.78,504
867,Online TA,TA/TO,0,240.0,,Transient,174.7,505
868,Online TA,TA/TO,0,241.0,,Transient,135.53,506
869,Offline TA/TO,TA/TO,0,104.0,,Transient,172.0,507
870,Online TA,TA/TO,0,240.0,,Transient,144.0,508
871,Online TA,TA/TO,0,240.0,,Transient,162.5,509
872,Online TA,TA/TO,0,240.0,,Transient,209.6,510
874,Offline TA/TO,TA/TO,0,5.0,,Transient,195.5,511
875,Direct,Direct,0,,,Transient,186.0,512
876,Direct,Direct,0,,,Transient,163.5,513
877,Direct,Direct,0,,,Transient,180.28,514
878,Direct,Direct,0,250.0,,Transient,174.76,515
879,Offline TA/TO,TA/TO,0,171.0,,Transient,116.85,516
880,Offline TA/TO,TA/TO,0,175.0,,Transient,159.0,517
881,Offline TA/TO,TA/TO,0,40.0,,Contract,104.55,518
883,Online TA,TA/TO,0,241.0,,Transient,144.76,519
884,Online TA,TA/TO,0,240.0,,Transient,205.0,520
885,Offline TA/TO,TA/TO,0,8.0,,Contract,123.0,521
887,Offline TA/TO,TA/TO,0,142.0,,Contract,220.55,522
888,Online TA,TA/TO,0,240.0,,Transient,162.14,523
889,Offline TA/TO,TA/TO,0,177.0,,Transient,119.7,524
890,Offline TA/TO,TA/TO,0,40.0,,Contract,77.54,525
896,Direct,Direct,0,250.0,,Transient,221.0,526
898,Direct,Direct,0,,,Transient-Party,230.5,527
901,Online TA,TA/TO,0,240.0,,Transient,241.0,528
903,Offline TA/TO,TA/TO,0,6.0,,Transient-Party,90.95,529
906,Direct,Direct,0,250.0,,Transient,187.8,530
908,Offline TA/TO,TA/TO,0,261.0,,Transient,0.0,531
909,Direct,Direct,0,,,Transient,172.0,532
910,Online TA,TA/TO,0,240.0,,Transient,171.9,533
911,Direct,Direct,0,,,Transient,200.0,534
914,Online TA,TA/TO,0,240.0,,Transient,148.25,535
916,Online TA,TA/TO,0,240.0,,Transient,183.0,536
917,Online TA,TA/TO,0,240.0,,Transient,242.6,537
919,Online TA,TA/TO,0,240.0,,Transient,168.71,538
924,Direct,Direct,0,,,Transient-Party,126.0,539
925,Online TA,TA/TO,0,240.0,,Transient,268.0,540
926,Direct,Direct,0,250.0,,Transient,173.0,541
927,Offline TA/TO,TA/TO,0,142.0,,Transient,149.2,542
928,Online TA,TA/TO,0,240.0,,Transient,217.2,543
929,Online TA,TA/TO,0,242.0,,Transient,239.3,544
930,Online TA,TA/TO,0,240.0,,Transient,181.5,545
933,Direct,Direct,0,250.0,,Transient,181.9,546
935,Corporate,Corporate,0,,144.0,Transient,114.0,547
936,Online TA,TA/TO,0,240.0,,Transient,267.0,548
937,Online TA,TA/TO,0,240.0,,Transient,226.0,549
940,Online TA,TA/TO,0,240.0,,Transient,191.0,550
943,Online TA,TA/TO,0,240.0,,Transient,277.5,551
947,Offline TA/TO,TA/TO,0,175.0,,Transient-Party,107.2,552
948,Online TA,TA/TO,0,240.0,,Transient,221.0,553
949,Online TA,TA/TO,0,240.0,,Transient,202.0,554
950,Online TA,TA/TO,0,105.0,,Transient,169.0,555
951,Offline TA/TO,TA/TO,0,5.0,,Transient,133.5,556
952,Offline TA/TO,TA/TO,0,105.0,,Transient-Party,154.38,557
955,Online TA,TA/TO,0,240.0,,Transient,121.39,558
959,Online TA,TA/TO,0,240.0,,Transient,250.0,559
960,Online TA,TA/TO,0,240.0,,Transient,208.0,560
961,Direct,Direct,0,250.0,,Transient,181.0,561
963,Online TA,TA/TO,0,241.0,,Transient,157.59,562
964,Online TA,TA/TO,0,240.0,,Transient,211.75,563
965,Online TA,TA/TO,0,240.0,,Transient,246.0,564
970,Direct,Direct,0,250.0,,Transient,200.71,565
971,Offline TA/TO,TA/TO,0,,,Transient,252.0,566
972,Offline TA/TO,TA/TO,0,196.0,,Transient,135.2,567
973,Direct,Direct,0,250.0,,Transient,276.43,568
974,Direct,Direct,0,250.0,,Transient,228.0,569
978,Offline TA/TO,TA/TO,0,171.0,,Transient,119.7,570
979,Offline TA/TO,TA/TO,0,156.0,,Contract,90.95,571
980,Offline TA/TO,TA/TO,0,127.0,,Transient,138.0,572
983,Online TA,TA/TO,0,240.0,,Transient,165.69,573
985,Online TA,TA/TO,0,306.0,,Transient,127.31,574
988,Online TA,TA/TO,0,240.0,,Transient,211.5,575
989,Online TA,TA/TO,0,240.0,,Transient,210.33,576
992,Online TA,TA/TO,0,240.0,,Transient,145.4,577
993,Online TA,TA/TO,0,240.0,,Transient,101.25,578
994,Online TA,TA/TO,0,242.0,,Transient,179.38,579
998,Direct,Direct,0,250.0,,Transient,277.0,580
999,Offline TA/TO,TA/TO,0,243.0,,Transient,104.0,581
1000,Offline TA/TO,TA/TO,0,149.0,,Transient,133.0,582
1002,Offline TA/TO,TA/TO,0,243.0,,Transient,130.0,583
1004,Offline TA/TO,TA/TO,0,26.0,,Transient,106.4,584
1005,Offline TA/TO,TA/TO,0,29.0,,Transient-Party,133.0,585
1006,Offline TA/TO,TA/TO,0,29.0,,Transient-Party,120.0,586
1008,Offline TA/TO,TA/TO,0,96.0,,Transient,254.0,587
1013,Online TA,TA/TO,0,240.0,,Transient,147.6,588
1014,Offline TA/TO,TA/TO,0,258.0,,Transient,129.0,589
1016,Online TA,TA/TO,0,241.0,,Transient,147.07,590
1019,Online TA,TA/TO,0,241.0,,Transient,164.65,591
1020,Direct,Direct,0,250.0,,Transient,200.0,592
1023,Direct,Direct,0,,,Transient,190.0,593
1025,Online TA,TA/TO,0,240.0,,Transient,185.57,594
1026,Direct,Direct,0,,,Transient,175.0,595
1028,Direct,Direct,0,,,Transient,169.0,596
1036,Online TA,TA/TO,0,240.0,,Transient,112.5,597
1042,Offline TA/TO,TA/TO,0,242.0,,Transient-Party,186.0,598
1044,Online TA,TA/TO,0,242.0,,Transient,162.3,599
1047,Online TA,TA/TO,0,240.0,,Transient,274.93,600
1048,Online TA,TA/TO,0,240.0,,Transient,156.73,601
1050,Online TA,TA/TO,0,242.0,,Transient,134.0,602
1053,Offline TA/TO,TA/TO,0,5.0,,Transient,200.7,603
1054,Offline TA/TO,TA/TO,0,171.0,,Transient,142.26,604
1056,Online TA,TA/TO,0,241.0,,Transient,129.41,605
1059,Groups,Corporate,0,,307.0,Transient-Party,191.0,606
1060,Direct,Direct,0,,,Transient,191.0,607
1061,Groups,Corporate,0,,307.0,Transient-Party,252.0,608
1062,Online TA,TA/TO,0,241.0,,Transient,157.08,609
1063,Online TA,TA/TO,0,240.0,,Transient,258.33,610
1066,Online TA,TA/TO,0,241.0,,Transient,133.21,611
1067,Online TA,TA/TO,0,240.0,,Transient,173.5,612
1074,Corporate,Corporate,0,110.0,,Transient,184.45,613
1075,Corporate,Corporate,0,,110.0,Transient,158.0,614
1078,Online TA,TA/TO,0,147.0,,Transient,114.14,615
1079,Offline TA/TO,TA/TO,0,142.0,,Contract,168.8,616
1080,Direct,Direct,0,,,Transient,178.33,617
1081,Online TA,TA/TO,0,242.0,,Transient,255.0,618
1084,Online TA,TA/TO,0,147.0,,Transient,87.91,619
1085,Direct,Direct,0,,,Transient,211.0,620
1086,Online TA,TA/TO,0,240.0,,Transient,187.2,621
1088,Online TA,TA/TO,0,242.0,,Transient,243.0,622
1089,Direct,Direct,0,,,Transient-Party,222.2,623
1091,Online TA,TA/TO,0,240.0,,Transient,178.2,624
1092,Offline TA/TO,TA/TO,0,142.0,,Contract,107.2,625
1094,Direct,Direct,0,,,Transient,203.0,626
1096,Online TA,TA/TO,0,240.0,,Transient-Party,172.0,627
1099,Online TA,TA/TO,0,242.0,,Transient,266.4,628
1100,Online TA,TA/TO,0,240.0,,Transient,236.0,629
1101,Online TA,TA/TO,0,240.0,,Transient,271.0,630
1102,Online TA,TA/TO,0,240.0,,Transient,232.0,631
1103,Online TA,TA/TO,0,242.0,,Transient,223.0,632
1104,Online TA,TA/TO,0,240.0,,Transient,178.67,633
1106,Online TA,TA/TO,0,240.0,,Transient,195.5,634
1107,Direct,Direct,0,,,Transient,167.25,635
1108,Direct,Direct,0,,,Transient,209.0,636
1110,Online TA,TA/TO,0,240.0,,Transient,195.8,637
1111,Direct,Direct,0,,,Transient-Party,229.0,638
1113,Online TA,TA/TO,0,240.0,,Transient,266.0,639
1114,Offline TA/TO,TA/TO,0,71.0,,Transient,96.3,640
1115,Offline TA/TO,TA/TO,0,71.0,,Transient,107.0,641
1116,Direct,Direct,0,250.0,,Transient,262.0,642
1117,Direct,Direct,0,250.0,,Transient,182.5,643
1118,Offline TA/TO,TA/TO,0,146.0,,Transient,157.0,644
1119,Direct,Direct,0,250.0,,Transient,234.0,645
1120,Online TA,TA/TO,0,240.0,,Transient,242.5,646
1122,Online TA,TA/TO,0,240.0,,Transient,158.4,647
1124,Offline TA/TO,TA/TO,0,6.0,,Transient,183.45,648
1125,Offline TA/TO,TA/TO,0,175.0,,Transient,131.2,649
1126,Offline TA/TO,TA/TO,0,6.0,,Transient,133.0,650
1127,Offline TA/TO,TA/TO,0,96.0,,Transient-Party,135.0,651
1129,Direct,Direct,0,,,Transient-Party,248.0,652
1130,Offline TA/TO,TA/TO,0,175.0,,Transient,209.2,653
1132,Direct,Direct,0,,,Transient-Party,299.33,654
1133,Offline TA/TO,TA/TO,0,67.0,,Transient,156.45,655
1135,Offline TA/TO,TA/TO,0,6.0,,Transient,149.0,656
1136,Offline TA/TO,TA/TO,0,8.0,,Transient,107.0,657
1139,Offline TA/TO,TA/TO,0,67.0,,Transient,145.75,658
1141,Direct,Direct,0,,,Transient,200.71,659
1142,Online TA,TA/TO,0,240.0,,Transient,198.71,660
1143,Direct,Direct,0,,,Transient,218.0,661
1144,Offline TA/TO,TA/TO,0,156.0,,Transient,101.65,662
1147,Online TA,TA/TO,0,242.0,,Transient,188.71,663
1148,Offline TA/TO,TA/TO,0,261.0,,Transient,107.0,664
1149,Online TA,TA/TO,0,240.0,,Transient,181.94,665
1150,Groups,Corporate,0,,307.0,Transient-Party,172.0,666
1151,Groups,Corporate,0,,307.0,Transient,172.0,667
1152,Corporate,Corporate,0,,110.0,Transient,185.0,668
1156,Online TA,TA/TO,0,240.0,,Group,195.0,669
1165,Online TA,TA/TO,0,240.0,,Transient,248.0,670
1166,Online TA,TA/TO,0,240.0,,Transient,150.53,671
1169,Online TA,TA/TO,0,242.0,,Transient,223.99,672
1174,Offline TA/TO,TA/TO,0,134.0,,Transient,96.3,673
1175,Direct,Direct,0,250.0,,Transient,175.79,674
1178,Online TA,TA/TO,0,240.0,,Transient-Party,183.0,675
1180,Offline TA/TO,TA/TO,0,5.0,,Transient,165.11,676
1181,Online TA,TA/TO,0,242.0,,Transient,209.4,677
1182,Online TA,TA/TO,0,240.0,,Transient-Party,134.0,678
1183,Direct,Direct,0,,,Transient,225.9,679
1184,Offline TA/TO,TA/TO,0,26.0,,Transient,131.1,680
1186,Online TA,TA/TO,0,240.0,,Transient,187.0,681
1188,Offline TA/TO,TA/TO,0,40.0,,Transient,101.65,682
1190,Offline TA/TO,TA/TO,0,134.0,,Transient,120.0,683
1191,Offline TA/TO,TA/TO,0,149.0,,Transient-Party,133.0,684
1192,Offline TA/TO,TA/TO,0,171.0,,Transient,133.0,685
1195,Online TA,TA/TO,0,147.0,,Transient,87.9,686
1197,Online TA,TA/TO,0,240.0,,Transient,213.0,687
1198,Corporate,Corporate,0,,110.0,Transient,172.55,688
1202,Direct,Direct,0,250.0,,Transient,179.0,689
1204,Online TA,TA/TO,0,242.0,,Transient,229.67,690
1205,Offline TA/TO,TA/TO,0,5.0,,Transient,135.2,691
1206,Offline TA/TO,TA/TO,0,5.0,,Transient,121.5,692
1207,Offline TA/TO,TA/TO,0,5.0,,Transient-Party,96.3,693
1210,Online TA,TA/TO,0,241.0,,Transient,176.64,694
1211,Online TA,TA/TO,0,242.0,,Transient,179.86,695
1212,Direct,Direct,0,,,Transient,187.0,696
1214,Online TA,TA/TO,0,240.0,,Transient,239.5,697
1218,Offline TA/TO,TA/TO,0,181.0,,Transient,186.25,698
1219,Direct,Direct,0,250.0,,Transient,192.0,699
1221,Direct,Direct,0,,,Transient,220.4,700
1222,Direct,Direct,0,250.0,,Transient,241.0,701
1227,Online TA,TA/TO,0,147.0,,Transient,8.0,702
1229,Online TA,TA/TO,0,240.0,,Transient,198.0,703
1231,Offline TA/TO,TA/TO,0,134.0,,Transient,158.5,704
1234,Offline TA/TO,TA/TO,0,156.0,,Transient,107.0,705
1235,Offline TA/TO,TA/TO,0,142.0,,Transient,163.23,706
1236,Online TA,TA/TO,0,242.0,,Transient,222.07,707
1237,Online TA,TA/TO,0,240.0,,Transient,229.0,708
1238,Offline TA/TO,TA/TO,0,156.0,,Transient,133.0,709
1240,Direct,Direct,0,250.0,,Transient,176.8,710
1242,Online TA,TA/TO,0,240.0,,Transient,163.35,711
1245,Online TA,TA/TO,0,240.0,,Transient,213.5,712
1247,Online TA,TA/TO,0,240.0,,Transient,178.33,713
1248,Online TA,TA/TO,0,240.0,,Transient,176.75,714
1254,Direct,Direct,0,,,Transient,236.0,715
1257,Direct,Direct,0,,,Transient,248.0,716
1258,Online TA,TA/TO,0,240.0,,Transient,188.71,717
1259,Online TA,TA/TO,0,240.0,,Transient,123.04,718
1260,Online TA,TA/TO,0,240.0,,Transient,260.71,719
1261,Online TA,TA/TO,0,240.0,,Transient,222.0,720
1262,Online TA,TA/TO,0,240.0,,Transient,174.71,721
1263,Online TA,TA/TO,0,240.0,,Transient,118.7,722
1265,Online TA,TA/TO,0,241.0,,Transient,129.55,723
1269,Direct,Direct,0,250.0,,Transient,179.83,724
1271,Offline TA/TO,TA/TO,0,261.0,,Transient,160.43,725
1272,Offline TA/TO,TA/TO,0,261.0,,Transient,149.0,726
1274,Direct,Direct,0,,,Transient,146.3,727
1275,Offline TA/TO,TA/TO,0,142.0,,Contract,161.26,728
1276,Offline TA/TO,TA/TO,0,134.0,,Transient,195.45,729
1278,Offline TA/TO,TA/TO,0,261.0,,Transient,186.25,730
1279,Offline TA/TO,TA/TO,0,5.0,,Transient,162.29,731
1280,Direct,Direct,0,,,Transient-Party,221.43,732
1281,Direct,Direct,0,250.0,,Transient,177.57,733
1285,Direct,Direct,0,,,Transient,218.5,734
1286,Online TA,TA/TO,0,240.0,,Transient,151.89,735
1288,Offline TA/TO,TA/TO,0,181.0,,Transient-Party,96.3,736
1292,Online TA,TA/TO,0,240.0,,Transient,151.95,737
1293,Offline TA/TO,TA/TO,0,261.0,,Transient,191.67,738
1294,Direct,Direct,0,250.0,,Transient,211.0,739
1296,Direct,Direct,0,250.0,,Transient,201.0,740
1298,Direct,Direct,0,250.0,,Transient,259.0,741
1299,Online TA,TA/TO,0,240.0,,Transient,164.4,742
1303,Direct,Direct,0,250.0,,Transient,199.0,743
1305,Online TA,TA/TO,0,240.0,,Transient,194.0,744
1307,Offline TA/TO,TA/TO,0,142.0,,Contract,155.77,745
1308,Offline TA/TO,TA/TO,0,5.0,,Transient,131.7,746
1311,Direct,Direct,0,,,Transient,206.0,747
1313,Direct,Direct,0,,,Transient,201.5,748
1315,Direct,Direct,0,,,Transient,138.79,749
1316,Direct,Direct,0,,,Transient,122.0,750
1317,Online TA,TA/TO,0,241.0,,Transient,113.47,751
1320,Direct,Direct,0,250.0,,Transient,233.0,752
1330,Direct,Direct,0,,,Transient,231.6,753
1331,Direct,Direct,0,250.0,,Transient,261.4,754
1332,Direct,Direct,0,,,Transient,199.4,755
1333,Direct,Direct,0,,,Transient,209.6,756
1335,Online TA,TA/TO,0,240.0,,Transient,150.83,757
1336,Online TA,TA/TO,0,241.0,,Transient,129.27,758
1338,Offline TA/TO,TA/TO,0,175.0,,Transient,133.76,759
1339,Offline TA/TO,TA/TO,0,196.0,,Transient,197.7,760
1340,Direct,Direct,0,,,Transient,196.0,761
1343,Online TA,TA/TO,0,240.0,,Transient,219.33,762
1344,Online TA,TA/TO,0,240.0,,Transient,200.8,763
1345,Online TA,TA/TO,0,240.0,,Transient,130.2,764
1346,Online TA,TA/TO,0,240.0,,Transient,189.67,765
1347,Online TA,TA/TO,0,240.0,,Transient,186.13,766
1348,Online TA,TA/TO,0,240.0,,Transient,158.38,767
1349,Direct,Direct,0,250.0,,Transient,166.0,768
1351,Online TA,TA/TO,0,240.0,,Transient,206.6,769
1354,Offline TA/TO,TA/TO,0,171.0,,Transient,0.0,770
1355,Direct,Direct,0,,,Transient,193.0,771
1357,Corporate,Corporate,0,,110.0,Transient,137.7,772
1358,Direct,Direct,0,,,Transient,112.0,773
1362,Online TA,TA/TO,0,240.0,,Transient,129.15,774
1363,Online TA,TA/TO,0,240.0,,Transient,192.2,775
1364,Online TA,TA/TO,0,240.0,,Transient,202.77,776
1365,Direct,Direct,0,,,Transient,111.27,777
1370,Online TA,TA/TO,0,240.0,,Transient,157.67,778
1372,Direct,Direct,0,,,Transient,112.34,779
1375,Offline TA/TO,TA/TO,0,15.0,,Transient,133.0,780
1377,Online TA,TA/TO,0,240.0,,Transient,172.6,781
1379,Offline TA/TO,TA/TO,0,5.0,,Transient,120.27,782
1380,Online TA,TA/TO,0,240.0,,Transient,118.29,783
1381,Offline TA/TO,TA/TO,0,156.0,,Contract,75.53,784
1384,Offline TA/TO,TA/TO,0,156.0,,Contract,90.39,785
1385,Direct,Direct,0,250.0,,Transient,155.86,786
1388,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,110.7,787
1390,Offline TA/TO,TA/TO,0,134.0,,Transient,120.38,788
1393,Direct,Direct,0,250.0,,Transient,176.0,789
1395,Direct,Direct,0,,,Transient,112.05,790
1396,Online TA,TA/TO,0,242.0,,Transient,180.55,791
1401,Direct,Direct,0,,,Transient,184.0,792
1402,Direct,Direct,0,250.0,,Transient,152.0,793
1403,Direct,Direct,0,250.0,,Transient-Party,127.67,794
1405,Offline TA/TO,TA/TO,0,5.0,,Transient,114.13,795
1406,Online TA,TA/TO,0,241.0,,Transient,113.7,796
1408,Online TA,TA/TO,0,240.0,,Transient,165.0,797
1411,Direct,Direct,0,250.0,,Transient,208.0,798
1412,Direct,Direct,0,250.0,,Transient,166.5,799
1413,Online TA,TA/TO,0,240.0,,Transient,101.16,800
1414,Direct,Direct,0,,,Transient,130.6,801
1416,Direct,Direct,0,250.0,,Transient,158.0,802
1417,Online TA,TA/TO,0,240.0,,Transient,109.83,803
1418,Direct,Direct,0,,,Transient,141.67,804
1420,Offline TA/TO,TA/TO,0,142.0,,Contract,98.63,805
1421,Online TA,TA/TO,0,240.0,,Transient,166.14,806
1422,Direct,Direct,0,250.0,,Transient,150.71,807
1423,Offline TA/TO,TA/TO,0,147.0,,Transient,97.74,808
1424,Online TA,TA/TO,0,240.0,,Transient,189.86,809
1425,Offline TA/TO,TA/TO,0,40.0,,Transient,97.5,810
1426,Online TA,TA/TO,0,240.0,,Transient,123.11,811
1427,Direct,Direct,0,250.0,,Transient,104.8,812
1434,Direct,Direct,0,,,Transient-Party,142.5,813
1435,Offline TA/TO,TA/TO,0,67.0,,Transient,77.5,814
1436,Online TA,TA/TO,0,240.0,,Transient,135.2,815
1437,Offline TA/TO,Direct,0,,,Transient,149.0,816
1438,Online TA,TA/TO,0,240.0,,Transient,140.4,817
1440,Direct,Direct,0,,,Transient,173.25,818
1441,Online TA,TA/TO,0,240.0,,Transient,121.5,819
1442,Online TA,TA/TO,0,240.0,,Transient,122.86,820
1443,Offline TA/TO,TA/TO,0,15.0,,Transient,130.9,821
1448,Direct,Direct,0,250.0,,Transient,129.33,822
1449,Online TA,TA/TO,0,240.0,,Transient,115.2,823
1450,Online TA,TA/TO,0,147.0,,Transient,71.72,824
1451,Offline TA/TO,TA/TO,0,142.0,,Contract,106.8,825
1452,Online TA,TA/TO,0,241.0,,Transient,71.69,826
1453,Direct,Direct,0,250.0,,Transient,136.2,827
1454,Online TA,TA/TO,0,240.0,,Transient,112.33,828
1456,Direct,Direct,0,,,Transient,157.67,829
1458,Online TA,TA/TO,0,240.0,,Transient,113.43,830
1459,Online TA,TA/TO,0,240.0,,Transient,161.29,831
1460,Online TA,TA/TO,0,240.0,,Transient,167.86,832
1461,Online TA,TA/TO,0,241.0,,Transient,103.07,833
1464,Online TA,TA/TO,0,241.0,,Transient,92.86,834
1465,Direct,Direct,0,250.0,,Transient,128.0,835
1467,Online TA,TA/TO,0,240.0,,Transient,80.55,836
1468,Online TA,TA/TO,0,240.0,,Transient,120.33,837
1470,Online TA,TA/TO,0,240.0,,Transient,130.33,838
1472,Online TA,TA/TO,0,242.0,,Transient,96.33,839
1473,Online TA,TA/TO,0,242.0,,Transient,117.83,840
1476,Direct,Direct,0,250.0,,Transient,155.5,841
1477,Offline TA/TO,TA/TO,0,142.0,,Contract,122.6,842
1479,Online TA,TA/TO,0,240.0,,Transient,101.44,843
1480,Online TA,TA/TO,0,240.0,,Transient,160.0,844
1481,Online TA,TA/TO,0,240.0,,Transient,120.5,845
1482,Online TA,TA/TO,0,240.0,,Transient,126.29,846
1483,Offline TA/TO,TA/TO,0,175.0,,Transient,87.75,847
1484,Online TA,TA/TO,0,240.0,,Transient,113.55,848
1488,Direct,Direct,0,250.0,,Transient,134.67,849
1490,Online TA,TA/TO,0,240.0,,Transient,137.67,850
1491,Online TA,TA/TO,0,240.0,,Transient,111.0,851
1493,Direct,Direct,0,250.0,,Transient,119.0,852
1495,Online TA,TA/TO,0,240.0,,Transient,109.0,853
1499,Direct,Direct,0,250.0,,Transient,113.0,854
1500,Online TA,TA/TO,0,240.0,,Transient,93.12,855
1503,Direct,TA/TO,0,240.0,,Transient,110.7,856
1504,Offline TA/TO,TA/TO,0,142.0,,Contract,101.03,857
1505,Online TA,TA/TO,0,240.0,,Transient,120.71,858
1506,Online TA,TA/TO,0,241.0,,Transient,82.72,859
1509,Online TA,TA/TO,0,240.0,,Transient,110.71,860
1510,Direct,Direct,0,250.0,,Transient,136.0,861
1511,Online TA,TA/TO,0,240.0,,Transient-Party,186.0,862
1512,Online TA,TA/TO,0,240.0,,Transient-Party,114.19,863
1514,Offline TA/TO,TA/TO,0,8.0,,Transient,86.95,864
1516,Offline TA/TO,TA/TO,0,40.0,,Contract,82.88,865
1517,Corporate,Corporate,0,88.0,,Transient,134.0,866
1518,Online TA,TA/TO,0,240.0,,Transient-Party,155.0,867
1521,Online TA,TA/TO,0,240.0,,Transient,154.25,868
1525,Groups,TA/TO,0,96.0,,Transient-Party,57.0,869
1528,Online TA,TA/TO,0,240.0,,Transient,131.4,870
1529,Offline TA/TO,TA/TO,0,5.0,,Transient,90.4,871
1530,Corporate,Direct,0,,268.0,Transient-Party,88.2,872
1532,Offline TA/TO,TA/TO,0,171.0,,Transient,65.5,873
1535,Corporate,Direct,0,,268.0,Transient-Party,80.0,874
1537,Corporate,Direct,0,,268.0,Transient,88.2,875
1539,Direct,Direct,0,,,Group,0.0,876
1540,Offline TA/TO,TA/TO,0,8.0,,Contract,109.5,877
1543,Offline TA/TO,TA/TO,0,8.0,,Contract,124.5,878
1544,Direct,TA/TO,0,240.0,,Transient-Party,123.0,879
1545,Direct,TA/TO,0,240.0,,Transient,0.0,880
1546,Direct,Direct,0,,,Transient-Party,113.0,881
1548,Direct,Direct,0,,,Transient-Party,166.0,882
1549,Offline TA/TO,TA/TO,0,243.0,,Contract,79.5,883
1550,Offline TA/TO,TA/TO,0,40.0,,Transient,79.5,884
1552,Online TA,TA/TO,0,240.0,,Transient,91.46,885
1554,Offline TA/TO,TA/TO,0,40.0,,Contract,62.48,886
1555,Corporate,Corporate,0,,110.0,Transient,124.1,887
1557,Online TA,TA/TO,0,240.0,,Transient,143.0,888
1559,Groups,TA/TO,0,96.0,,Transient-Party,128.0,889
1562,Online TA,TA/TO,0,,,Transient,172.0,890
1566,Offline TA/TO,TA/TO,0,142.0,,Contract,116.8,891
1567,Direct,Direct,0,250.0,,Transient,155.0,892
1571,Direct,Direct,0,,,Transient,176.0,893
1572,Online TA,TA/TO,0,240.0,,Transient,151.25,894
1573,Online TA,TA/TO,0,240.0,,Transient,168.0,895
1575,Online TA,TA/TO,0,242.0,,Transient,151.88,896
1577,Offline TA/TO,TA/TO,0,142.0,,Contract,104.8,897
1578,Direct,Direct,0,250.0,,Transient,183.0,898
1581,Offline TA/TO,TA/TO,0,149.0,,Transient,143.5,899
1584,Direct,Direct,0,,,Transient,171.0,900
1587,Offline TA/TO,TA/TO,0,96.0,,Group,0.0,901
1588,Direct,Direct,0,250.0,,Transient,156.0,902
1589,Online TA,TA/TO,0,240.0,,Transient,139.5,903
1591,Direct,TA/TO,0,240.0,,Transient,154.14,904
1594,Offline TA/TO,TA/TO,0,40.0,,Transient,107.5,905
1595,Offline TA/TO,TA/TO,0,142.0,,Contract,124.8,906
1598,Offline TA/TO,TA/TO,0,149.0,,Transient,111.5,907
